,Uniprot,Ensembl,GeneID
11028,Q9NRN9,ENSG00000138382,29081
11029,Q8TCB7,ENSG00000206562,131965
11030,Q9H825,ENSG00000123600,79828
11031,Q9H1A3,ENSG00000197006,51108
11032,Q9H1A3,ENSG00000284548,51108
11033,Q641Q3,ENSG00000176845,284207
11034,Q641Q3,ENSG00000275031,284207
11035,Q9UJH8,ENSG00000103260,79006
11036,P08581,ENSG00000105976,4233
11037,A1L020,ENSG00000254726,92312
11038,Q6ZN04,ENSG00000183496,84206
11039,Q5U5Q3,ENSG00000176624,51320
11040,Q86XN8,ENSG00000181588,399664
11041,Q14CX5,ENSG00000138111,79847
11042,Q96MC6,ENSG00000156875,64645
11043,Q5SR56,ENSG00000148110,84641
11044,Q86YR7,ENSG00000053524,23101
11045,O75121,ENSG00000198948,9848
11046,P55081,ENSG00000140259,4236
11047,P55001,ENSG00000117122,4237
11048,P55082,ENSG00000037749,4238
11049,P55083,ENSG00000166482,4239
11050,Q13361,ENSG00000197614,8076
11051,Q8N468,ENSG00000174514,148808
11052,Q9GZY8,ENSG00000168958,56947
11053,Q08431,ENSG00000140545,4240
11054,Q9Y4C4,ENSG00000147324,9258
11055,Q8NCR3,ENSG00000166323,160140
11056,Q8IWA4,ENSG00000171109,55669
11057,O95140,ENSG00000116688,9927
11058,O00587,ENSG00000100060,4242
11059,Q9H019,ENSG00000117640,56181
11060,Q9NYZ2,ENSG00000147454,51312
11061,Q96A46,ENSG00000155287,81894
11062,Q9BY79,ENSG00000235718,83552
11063,Q14728,ENSG00000109736,10227
11064,O43934,ENSG00000092931,79157
11065,Q6NUT3,ENSG00000161091,126321
11066,A6NFX1,ENSG00000205639,388931
11067,Q5TF39,ENSG00000173214,91749
11068,Q8IWD5,ENSG00000185156,162387
11069,Q9H3U5,ENSG00000118855,64747
11070,Q96ES6,ENSG00000167700,113655
11071,Q6N075,ENSG00000182544,84975
11072,Q6ZSS7,ENSG00000151690,54842
11073,Q8NHS3,ENSG00000164073,256471
11074,Q8NBP5,ENSG00000135953,84804
11075,Q9H2D1,ENSG00000164933,81034
11076,Q2M2H8,ENSG00000257743,93432
11077,Q2M2H8,ENSG00000278563,93432
11078,Q8IWI9,ENSG00000174197,23269
11079,P26572,ENSG00000131446,4245
11080,Q10469,ENSG00000168282,4247
11081,Q09327,ENSG00000128268,4248
11082,O43451,ENSG00000257335,8972
11083,Q86V88,ENSG00000213920,145553
11084,Q86V88,ENSG00000285200,145553
11085,Q99685,ENSG00000074416,11343
11086,Q9BQP7,ENSG00000125871,92667
11087,P16455,ENSG00000170430,4255
11088,Q96A72,ENSG00000111196,55110
11089,P61326,ENSG00000162385,4116
11090,P08493,ENSG00000111341,4256
11091,O60291,ENSG00000102858,23295
11092,P10620,ENSG00000008394,4257
11093,Q99735,ENSG00000085871,4258
11094,O14880,ENSG00000143198,4259
11095,Q9UM21,ENSG00000071073,11320
11096,Q9UQ53,ENSG00000161013,11282
11097,Q9UQ53,ENSG00000284501,11282
11098,Q9UBM8,ENSG00000182050,25834
11099,Q9UBM8,ENSG00000283530,25834
11100,Q9UBM8,ENSG00000285137,25834
11101,A6NG13,ENSG00000205301,152586
11102,Q09328,ENSG00000152127,4249
11103,Q3V5L5,ENSG00000167889,146664
11104,A9UHW6,ENSG00000125457,57409
11105,Q96PC5,ENSG00000150527,4253
11106,Q8N4Q1,ENSG00000163528,131474
11107,Q16674,ENSG00000261857,8190
11108,Q86YT6,ENSG00000101752,57534
11109,Q96AX9,ENSG00000197530,142678
11110,Q5TGZ0,ENSG00000173436,440574
11111,Q5XKP0,ENSG00000174917,125988
11112,Q9NX63,ENSG00000106554,54927
11113,Q9BRQ6,ENSG00000159685,84303
11114,Q9BUR5,ENSG00000184831,79135
11115,Q6UXV4,ENSG00000155008,139322
11116,Q16891,ENSG00000132305,10989
11117,Q8TDZ2,ENSG00000135596,64780
11118,O94851,ENSG00000133816,9645
11119,Q7RTP6,ENSG00000243156,57553
11120,Q29983,ENSG00000183214,100507436
11121,Q29983,ENSG00000235233,100507436
11122,Q29980,ENSG00000204516,4277
11123,Q29980,ENSG00000206449,4277
11124,Q29980,ENSG00000238289,4277
11125,Q29980,ENSG00000234218,4277
11126,Q29980,ENSG00000231179,4277
11127,Q29980,ENSG00000227772,4277
11128,Q9BPX6,ENSG00000107745,10367
11129,Q8IYU8,ENSG00000165487,221154
11130,Q86XE3,ENSG00000155970,286097
11131,Q96C03,ENSG00000177427,125170
11132,Q96C03,ENSG00000284495,125170
11133,Q9NQG6,ENSG00000100335,54471
11134,Q504T8,ENSG00000167470,90007
11135,Q8TC71,ENSG00000163071,132671
11136,Q9BRT3,ENSG00000141741,84299
11137,Q8N108,ENSG00000198160,57708
11138,Q8N344,ENSG00000105556,54531
11139,Q7Z3K6,ENSG00000155545,166968
11140,P14174,ENSG00000240972,4282
11141,P14174,ENSG00000276701,4282
11142,Q8NAN2,ENSG00000180488,374986
11143,Q7L4E1,ENSG00000148343,84895
11144,Q5JXC2,ENSG00000116691,60672
11145,Q8N3F8,ENSG00000100139,85377
11146,Q8IY33,ENSG00000164877,79778
11147,Q7Z6M3,ENSG00000271605,284021
11148,P20774,ENSG00000106809,4969
11149,Q8N4C8,ENSG00000141503,50488
11150,Q9UNW1,ENSG00000107789,9562
11151,Q96T58,ENSG00000065526,23013
11152,Q8N5J2,ENSG00000143409,55793
11153,Q8NBR6,ENSG00000128923,54629
11154,Q9H8M7,ENSG00000148481,80013
11155,Q4G0A6,ENSG00000106125,84182
11156,Q9UGB7,ENSG00000100253,55586
11157,Q9NXC5,ENSG00000164654,54468
11158,Q99797,ENSG00000027001,4285
11159,Q8TD10,ENSG00000151338,145282
11160,Q8TDR0,ENSG00000204104,26146
11161,P30301,ENSG00000135517,4284
11162,Q8IXI2,ENSG00000126858,55288
11163,Q8IXI1,ENSG00000140983,89941
11164,Q9H081,ENSG00000167842,79003
11165,Q96FF7,ENSG00000141854,113230
11166,Q96FF7,ENSG00000288191,113230
11167,Q8IVT2,ENSG00000099812,126353
11168,Q8NDC0,ENSG00000168175,93487
11169,P03971,ENSG00000104899,268
11170,Q8WV92,ENSG00000158411,129531
11171,O75030,ENSG00000187098,4286
11172,Q96ER9,ENSG00000164051,79714
11173,Q9NUT2,ENSG00000197150,11194
11174,Q4VC31,ENSG00000160124,131076
11175,Q9H2W2,ENSG00000185155,83881
11176,P28482,ENSG00000100030,5594
11177,P27361,ENSG00000102882,5595
11178,P31152,ENSG00000141639,5596
11179,Q16659,ENSG00000069956,5597
11180,Q13164,ENSG00000166484,5598
11181,P45983,ENSG00000107643,5599
11182,P45984,ENSG00000050748,5601
11183,P53779,ENSG00000109339,5602
11184,Q15759,ENSG00000185386,5600
11185,P53778,ENSG00000188130,6300
11186,O15264,ENSG00000156711,5603
11187,Q16539,ENSG00000112062,1432
11188,Q8TD08,ENSG00000181085,225689
11189,Q8TD08,ENSG00000274205,225689
11190,Q9BYG3,ENSG00000155438,84365
11191,Q9NPJ1,ENSG00000125863,8195
11192,Q9UL63,ENSG00000128585,4289
11193,Q9BUB5,ENSG00000079277,8569
11194,Q9HBH9,ENSG00000099875,2872
11195,Q9UHC7,ENSG00000133606,23608
11196,Q9H000,ENSG00000075975,23609
11197,Q13064,ENSG00000179455,7681
11198,H3BPM6,ENSG00000225526,100129480
11199,Q9NXB0,ENSG00000011143,54903
11200,Q5HYA8,ENSG00000164953,91147
11201,Q8IYA7,ENSG00000150051,283078
11202,P21741,ENSG00000110492,4192
11203,P19105,ENSG00000101608,10627
11204,O14950,ENSG00000118680,103910
11205,O14950,ENSG00000118680,10627
11206,Q15049,ENSG00000100427,23209
11207,Q14165,ENSG00000110917,9761
11208,P58340,ENSG00000178053,4291
11209,Q15773,ENSG00000089693,8079
11210,P40692,ENSG00000076242,4292
11211,Q9UHC1,ENSG00000119684,27030
11212,Q5VWP3,ENSG00000146147,90523
11213,Q8NB16,ENSG00000168404,197259
11214,P0DMT0,ENSG00000227877,100507027
11215,Q9H492,ENSG00000101460,84557
11216,Q9GZQ8,ENSG00000140941,81631
11217,Q9BXW4,ENSG00000197769,440738
11218,Q01449,ENSG00000106631,58498
11219,Q96A32,ENSG00000180209,29895
11220,P10916,ENSG00000111245,4633
11221,Q9HAP2,ENSG00000175727,22877
11222,Q9HAP2,ENSG00000281178,22877
11223,Q9NP71,ENSG00000009950,51085
11224,Q9UH92,ENSG00000108788,6945
11225,Q8IVH4,ENSG00000151611,166785
11226,Q96EY8,ENSG00000139428,326625
11227,Q9Y4U1,ENSG00000132763,25974
11228,Q9H3L0,ENSG00000168288,27249
11229,Q495T6,ENSG00000142606,79258
11230,Q495T6,ENSG00000277131,79258
11231,P09238,ENSG00000166670,4319
11232,P24347,ENSG00000099953,4320
11233,P24347,ENSG00000275365,4320
11234,P39900,ENSG00000262406,4321
11235,P45452,ENSG00000137745,4322
11236,P50281,ENSG00000157227,4323
11237,P51511,ENSG00000102996,4324
11238,P51512,ENSG00000156103,4325
11239,Q9ULZ9,ENSG00000198598,4326
11240,Q99542,ENSG00000123342,4327
11241,P03956,ENSG00000196611,4312
11242,O60882,ENSG00000137674,9313
11243,Q8N119,ENSG00000154485,118856
11244,O75900,ENSG00000189409,8510
11245,Q9Y5R2,ENSG00000125966,10893
11246,Q9NPA2,ENSG00000008516,64386
11247,Q9NRE1,ENSG00000167346,56547
11248,Q9H306,ENSG00000137675,64066
11249,Q9H239,ENSG00000271447,79148
11250,Q9H239,ENSG00000278843,79148
11251,P08253,ENSG00000087245,4313
11252,P08254,ENSG00000149968,4314
11253,P09237,ENSG00000137673,4316
11254,P22894,ENSG00000118113,4317
11255,P14780,ENSG00000100985,4318
11256,Q13201,ENSG00000138722,22915
11257,Q9H8L6,ENSG00000173269,79812
11258,Q96T76,ENSG00000155229,64210
11259,Q6ZRQ5,ENSG00000146263,253714
11260,Q02252,ENSG00000119711,4329
11261,Q9BU76,ENSG00000143793,79169
11262,Q10571,ENSG00000169184,4330
11263,Q9UPX6,ENSG00000169330,23251
11264,P59773,ENSG00000186367,100127206
11265,Q9BWT6,ENSG00000121211,84057
11266,P41218,ENSG00000163563,4332
11267,Q8NEH6,ENSG00000138587,55329
11268,Q99583,ENSG00000070444,4335
11269,P50219,ENSG00000130675,3110
11270,Q8TD46,ENSG00000163606,131450
11271,Q6Q8B3,ENSG00000206531,344807
11272,Q9UBU8,ENSG00000185787,10933
11273,Q15014,ENSG00000123562,9643
11274,Q96BY2,ENSG00000165943,64112
11275,Q96BY2,ENSG00000278268,64112
11276,Q9H8S9,ENSG00000114978,55233
11277,Q7L9L4,ENSG00000173542,92597
11278,Q70IA6,ENSG00000182208,81532
11279,Q96BX8,ENSG00000172081,126308
11280,Q86TA1,ENSG00000120162,79817
11281,Q70IA8,ENSG00000142961,148932
11282,Q13875,ENSG00000168314,4336
11283,O96033,ENSG00000164172,4338
11284,O96007,ENSG00000164172,4338
11285,Q96EN8,ENSG00000075643,55034
11286,Q9NZB8,ENSG00000124615,4337
11287,O95396,ENSG00000124217,27304
11288,Q9H3H1,ENSG00000043514,54802
11289,P26038,ENSG00000147065,4478
11290,Q9Y605,ENSG00000179010,93621
11291,Q9HD47,ENSG00000108961,29098
11292,Q13724,ENSG00000115275,7841
11293,Q96PD6,ENSG00000124003,116255
11294,Q3SYC2,ENSG00000166391,80168
11295,Q86VF5,ENSG00000106384,346606
11296,Q16653,ENSG00000137345,4340
11297,Q16653,ENSG00000204655,4340
11298,Q16653,ENSG00000237834,4340
11299,Q16653,ENSG00000234623,4340
11300,Q16653,ENSG00000234096,4340
11301,Q16653,ENSG00000236561,4340
11302,Q16653,ENSG00000230885,4340
11303,Q16653,ENSG00000232641,4340
11304,Q9UQ07,ENSG00000080823,5891
11305,Q86VX9,ENSG00000164077,84315
11306,Q7L1V2,ENSG00000103111,22879
11307,Q7Z3U7,ENSG00000061987,23041
11308,Q2KHM9,ENSG00000198920,9851
11309,Q86VD1,ENSG00000114487,27136
11310,Q9Y6X9,ENSG00000133422,22880
11311,Q14149,ENSG00000159256,23515
11312,Q8TE76,ENSG00000133131,79710
11313,Q5T089,ENSG00000116151,79906
11314,Q502X0,ENSG00000188010,729967
11315,Q6PF18,ENSG00000139714,283385
11316,Q8NDC4,ENSG00000171160,118812
11317,Q5VZ52,ENSG00000185681,254956
11318,Q8NHV5,ENSG00000185716,730094
11319,P00540,ENSG00000172680,4342
11320,Q8TF71,ENSG00000112394,117247
11321,Q6ZSM3,ENSG00000152779,387700
11322,Q7RTY0,ENSG00000174327,201232
11323,Q7RTX9,ENSG00000163053,151473
11324,P53985,ENSG00000155380,6566
11325,P53985,ENSG00000281917,6566
11326,O60669,ENSG00000118596,9194
11327,O95907,ENSG00000100156,23539
11328,O15427,ENSG00000141526,9123
11329,O15374,ENSG00000168679,9122
11330,O15375,ENSG00000170190,9121
11331,O15403,ENSG00000108932,9120
11332,P36021,ENSG00000147100,6567
11333,Q7RTY1,ENSG00000165449,220963
11334,P12872,ENSG00000096395,4295
11335,Q9HCE1,ENSG00000155363,4343
11336,Q6UVY6,ENSG00000079931,26002
11337,Q2QL34,ENSG00000156968,255027
11338,Q2QL34,ENSG00000275543,255027
11339,Q02750,ENSG00000169032,5604
11340,P36507,ENSG00000126934,5605
11341,P46734,ENSG00000034152,5606
11342,P45985,ENSG00000065559,6416
11343,Q13163,ENSG00000137764,5607
11344,P52564,ENSG00000108984,5608
11345,O14733,ENSG00000076984,5609
11346,A6NCE7,ENSG00000258102,643246
11347,P0DKB6,ENSG00000238205,347411
11348,Q9Y5U8,ENSG00000060762,51660
11349,O95563,ENSG00000143158,25874
11350,Q00325,ENSG00000075415,5250
11351,O75970,ENSG00000107186,8777
11352,Q2M385,ENSG00000197629,219972
11353,Q99547,ENSG00000135698,10200
11354,P30304,ENSG00000164045,993
11355,P30305,ENSG00000101224,994
11356,P30307,ENSG00000158402,995
11357,P34949,ENSG00000178802,4351
11358,Q8TAP9,ENSG00000168303,136647
11359,Q8N594,ENSG00000008382,84954
11360,O00566,ENSG00000124383,10199
11361,Q14168,ENSG00000108852,4355
11362,Q13368,ENSG00000161647,4356
11363,Q96JB8,ENSG00000082126,58538
11364,Q5T2T1,ENSG00000150054,143098
11365,Q99549,ENSG00000196199,54737
11366,Q99550,ENSG00000051825,10198
11367,Q10713,ENSG00000165688,23203
11368,O75439,ENSG00000105819,9512
11369,O15442,ENSG00000186732,758
11370,Q15777,ENSG00000066382,744
11371,Q53F39,ENSG00000154889,65258
11372,P20645,ENSG00000003056,4074
11373,Q6WCQ1,ENSG00000133030,23164
11374,P11717,ENSG00000197081,3482
11375,O75352,ENSG00000129255,9526
11376,P39210,ENSG00000115204,4358
11377,O95297,ENSG00000197965,9019
11378,O60487,ENSG00000149573,10205
11379,Q6UWV2,ENSG00000160588,196264
11380,Q96HT8,ENSG00000178988,114932
11381,Q96G30,ENSG00000135324,112609
11382,Q8TCY5,ENSG00000170262,56246
11383,P22897,ENSG00000260314,4360
11384,Q9UBG0,ENSG00000011028,9902
11385,Q5VT25,ENSG00000143776,8476
11386,Q9Y5S2,ENSG00000198752,9578
11387,Q6DT37,ENSG00000171219,55561
11388,P49959,ENSG00000020922,4361
11389,Q8N565,ENSG00000118242,55686
11390,Q9P0P8,ENSG00000130349,51250
11391,Q96LU7,ENSG00000166268,196446
11392,Q9NV56,ENSG00000101189,55257
11393,Q8TDS7,ENSG00000172938,116512
11394,Q86SM8,ENSG00000184350,116534
11395,Q96AM1,ENSG00000172935,116535
11396,Q86SM5,ENSG00000182170,386746
11397,Q96LB2,ENSG00000170255,259249
11398,Q96LB1,ENSG00000183695,117194
11399,Q96LB0,ENSG00000179826,117195
11400,Q96LA9,ENSG00000179817,117196
11401,Q6IN84,ENSG00000274853,79922
11402,Q6IN84,ENSG00000278619,79922
11403,Q9UI43,ENSG00000122687,29960
11404,Q9HC36,ENSG00000171861,55178
11405,Q6NTE8,ENSG00000161010,51149
11406,Q6NTE8,ENSG00000283918,51149
11407,Q7Z745,ENSG00000171495,133558
11408,Q8NDA8,ENSG00000179832,727957
11409,A6NGR9,ENSG00000204839,642475
11410,A6NGR9,ENSG00000277781,642475
11411,Q68CQ1,ENSG00000184313,374977
11412,Q5TGP6,ENSG00000117501,80133
11413,P33527,ENSG00000103222,4363
11414,P33527,ENSG00000278183,4363
11415,Q92887,ENSG00000023839,1244
11416,O15438,ENSG00000108846,8714
11417,O15439,ENSG00000125257,10257
11418,O15440,ENSG00000114770,10057
11419,O95255,ENSG00000091262,368
11420,O95255,ENSG00000275331,368
11421,Q5T3U5,ENSG00000124574,89845
11422,Q96J66,ENSG00000121270,85320
11423,Q96J65,ENSG00000140798,94160
11424,O15091,ENSG00000100890,9692
11425,P49006,ENSG00000175130,65108
11426,Q9HD23,ENSG00000124532,57380
11427,Q9UKD2,ENSG00000053372,51154
11428,Q969V6,ENSG00000196588,57591
11429,Q9ULH7,ENSG00000186260,57496
11430,Q9NYP9,ENSG00000159055,54069
11431,O43482,ENSG00000104147,11339
11432,Q8N5Y2,ENSG00000005302,10943
11433,Q96HJ5,ENSG00000149516,932
11434,Q9H3V2,ENSG00000166930,64232
11435,Q9GZW8,ENSG00000166927,58475
11436,Q6ZTZ1,ENSG00000188981,345222
11437,Q6P1R3,ENSG00000120458,79684
11438,Q96H12,ENSG00000066697,91283
11439,Q8NCY6,ENSG00000170903,84437
11440,A0A3B3IT52,ENSG00000285891,102724657
11441,A6NI15,ENSG00000151379,343930
11442,P43246,ENSG00000095002,4436
11443,P20585,ENSG00000113318,4437
11444,O15457,ENSG00000057468,4438
11445,O43196,ENSG00000204410,4439
11446,O43196,ENSG00000230961,4439
11447,O43196,ENSG00000235222,4439
11448,O43196,ENSG00000230293,4439
11449,O43196,ENSG00000227314,4439
11450,P52701,ENSG00000116062,2956
11451,Q01726,ENSG00000258839,4157
11452,O43347,ENSG00000135097,4440
11453,Q96DH6,ENSG00000153944,124540
11454,Q68DK7,ENSG00000188895,339287
11455,Q9HCI7,ENSG00000174579,55167
11456,Q13421,ENSG00000102854,10232
11457,P08118,ENSG00000263639,4477
11458,Q15800,ENSG00000052802,6307
11459,Q1L6U9,ENSG00000215183,692094
11460,Q9UJG1,ENSG00000101928,56180
11461,Q8NHP6,ENSG00000130150,158747
11462,O75425,ENSG00000106330,64598
11463,Q9UJ68,ENSG00000175806,4482
11464,Q9UJ68,ENSG00000285250,4482
11465,Q9NZV6,ENSG00000198736,51734
11466,Q9Y3D2,ENSG00000148450,22921
11467,Q8IXL7,ENSG00000174099,253827
11468,P21757,ENSG00000038945,4481
11469,P47224,ENSG00000183155,5877
11470,Q4VC12,ENSG00000166343,118490
11471,Q8IVN3,ENSG00000272573,389125
11472,Q9BUK6,ENSG00000125459,55154
11473,Q9BYG7,ENSG00000134042,83876
11474,P28360,ENSG00000163132,4487
11475,P35548,ENSG00000120149,4488
11476,P04731,ENSG00000205362,4489
11477,P07438,ENSG00000169688,4490
11478,P04732,ENSG00000169715,4493
11479,P04733,ENSG00000198417,4494
11480,P13640,ENSG00000125144,4495
11481,P80294,ENSG00000205358,4496
11482,Q8N339,ENSG00000205364,4499
11483,P80297,ENSG00000187193,4501
11484,Q8WXB1,ENSG00000144401,151194
11485,Q5VZV1,ENSG00000139780,196541
11486,Q9H867,ENSG00000100483,79609
11487,Q96FB5,ENSG00000143303,51093
11488,P02795,ENSG00000125148,4502
11489,P25713,ENSG00000087250,4504
11490,P47944,ENSG00000102891,84560
11491,Q13330,ENSG00000182979,9112
11492,O94776,ENSG00000149480,9219
11493,Q9BTC8,ENSG00000057935,57504
11494,Q86U44,ENSG00000165819,56339
11495,P11137,ENSG00000078018,4133
11496,Q13126,ENSG00000099810,4507
11497,Q96DY7,ENSG00000172167,27085
11498,Q9NZJ7,ENSG00000137409,23787
11499,Q9Y6C9,ENSG00000109919,23788
11500,Q9Y6C9,ENSG00000285121,23788
11501,Q9Y4B5,ENSG00000168502,23255
11502,P56278,ENSG00000214827,4515
11503,Q9H903,ENSG00000163738,441024
11504,P13995,ENSG00000065911,10797
11505,Q99551,ENSG00000127989,7978
11506,Q49AM1,ENSG00000120832,80298
11507,Q96E29,ENSG00000156469,51001
11508,Q7Z6M4,ENSG00000122085,130916
11509,Q14872,ENSG00000188786,4520
11510,Q9Y483,ENSG00000143033,22823
11511,Q9UDX5,ENSG00000242114,51537
11512,Q15390,ENSG00000066855,9650
11513,Q6P444,ENSG00000146410,113115
11514,O75081,ENSG00000129993,863
11515,Q9BT17,ENSG00000148824,92170
11516,Q9H4K7,ENSG00000101181,26164
11517,O43439,ENSG00000078699,9139
11518,Q06455,ENSG00000079102,862
11519,P49914,ENSG00000136371,10588
11520,P42898,ENSG00000177000,4524
11521,Q2M296,ENSG00000103248,64779
11522,Q96S19,ENSG00000130731,84326
11523,Q9Y4I5,ENSG00000132749,9633
11524,O43193,ENSG00000102539,2862
11525,Q13496,ENSG00000171100,4534
11526,Q13613,ENSG00000063601,8776
11527,Q13614,ENSG00000087053,8898
11528,Q13615,ENSG00000100330,8897
11529,Q9NYA4,ENSG00000108389,9110
11530,O95248,ENSG00000100241,6305
11531,Q9Y217,ENSG00000139505,9107
11532,Q9Y216,ENSG00000003987,9108
11533,Q96EF0,ENSG00000102043,55613
11534,Q96QG7,ENSG00000104643,66036
11535,Q96QG7,ENSG00000285032,66036
11536,Q9NXD2,ENSG00000166912,54893
11537,Q9NXD2,ENSG00000277086,54893
11538,A4FU01,ENSG00000014914,10903
11539,Q9C0I1,ENSG00000150712,54545
11540,Q86WG5,ENSG00000133812,81846
11541,Q8NCE2,ENSG00000163719,64419
11542,Q9BV20,ENSG00000037757,84245
11543,Q96GX9,ENSG00000149089,51074
11544,Q9BV57,ENSG00000182551,55256
11545,Q9Y2Z2,ENSG00000135297,25821
11546,P42345,ENSG00000198793,2475
11547,P58546,ENSG00000105887,136319
11548,P55157,ENSG00000138823,4547
11549,P48039,ENSG00000168412,4543
11550,P49286,ENSG00000134640,4544
11551,Q13585,ENSG00000102195,9248
11552,P42285,ENSG00000039123,23517
11553,Q9H3J6,ENSG00000130921,91574
11554,Q9UBK8,ENSG00000124275,4552
11555,O43312,ENSG00000170873,9788
11556,Q765P7,ENSG00000132613,92154
11557,O75648,ENSG00000100416,55687
11558,Q8N3F0,ENSG00000180354,222166
11559,Q9ULD2,ENSG00000129422,57509
11560,Q5JR59,ENSG00000132938,23281
11561,Q13505,ENSG00000173171,4580
11562,O75431,ENSG00000128654,10651
11563,Q5HYI7,ENSG00000177034,345778
11564,Q9UKN1,ENSG00000205277,10071
11565,Q9H3R2,ENSG00000173702,56667
11566,Q8N387,ENSG00000169550,143662
11567,Q8WXI7,ENSG00000181143,94025
11568,Q685J3,ENSG00000169876,140453
11569,P43121,ENSG00000076706,4162
11570,P15941,ENSG00000185499,4582
11571,Q8N307,ENSG00000176945,200958
11572,Q8N307,ENSG00000278114,200958
11573,Q8N307,ENSG00000276583,200958
11574,Q8N307,ENSG00000275501,200958
11575,Q5SSG8,ENSG00000204544,394263
11576,Q5SSG8,ENSG00000227506,394263
11577,E2RYF6,ENSG00000261272,100507679
11578,Q04900,ENSG00000135535,8763
11579,Q02505,ENSG00000169894,4584
11580,Q99102,ENSG00000145113,4585
11581,P98088,ENSG00000215182,4586
11582,P98088,ENSG00000283158,4586
11583,Q9HC84,ENSG00000117983,727897
11584,Q6W4X9,ENSG00000184956,4588
11585,Q6W4X9,ENSG00000283350,4588
11586,Q8TAX7,ENSG00000171195,4589
11587,Q9ULC0,ENSG00000164035,51705
11588,Q96DR8,ENSG00000172551,118430
11589,Q3MIW9,ENSG00000168631,135656
11590,Q3MIW9,ENSG00000232251,135656
11591,Q3MIW9,ENSG00000229284,135656
11592,Q969V5,ENSG00000090432,79594
11593,Q96NY9,ENSG00000172732,80198
11594,O60682,ENSG00000178860,9242
11595,O15146,ENSG00000030304,4593
11596,Q8N9H8,ENSG00000187609,54932
11597,P22033,ENSG00000146085,4594
11598,Q9UIF7,ENSG00000132781,4595
11599,P53602,ENSG00000167508,4597
11600,Q14764,ENSG00000013364,9961
11601,P20591,ENSG00000157601,4599
11602,P20592,ENSG00000183486,4600
11603,P50539,ENSG00000119950,4601
11604,Q9NR99,ENSG00000101825,25878
11605,P84157,ENSG00000182534,439921
11606,Q9BRK3,ENSG00000162576,54587
11607,Q92614,ENSG00000196535,399687
11608,Q8IUG5,ENSG00000133454,84700
11609,Q96S97,ENSG00000179820,91663
11610,P10243,ENSG00000185697,4603
11611,P10244,ENSG00000101057,4605
11612,Q13203,ENSG00000133055,4608
11613,Q8TBZ2,ENSG00000136449,84073
11614,P10242,ENSG00000118513,4602
11615,O75592,ENSG00000005810,23077
11616,Q99417,ENSG00000214114,26292
11617,Q8IZQ8,ENSG00000141052,93649
11618,P12524,ENSG00000116990,4610
11619,P04198,ENSG00000134323,4613
11620,Q7Z401,ENSG00000174485,10260
11621,Q8N699,ENSG00000120279,80177
11622,Q96QE2,ENSG00000151229,114134
11623,P01106,ENSG00000136997,4609
11624,Q99836,ENSG00000172936,4615
11625,Q969H8,ENSG00000074842,56005
11626,Q9P2K5,ENSG00000104177,50804
11627,Q96EZ4,ENSG00000172927,26579
11628,P13349,ENSG00000111049,4617
11629,P23409,ENSG00000111046,4618
11630,Q9HB07,ENSG00000139637,60314
11631,P02144,ENSG00000198125,4151
11632,P35580,ENSG00000133026,4628
11633,P35749,ENSG00000133392,4629
11634,P35749,ENSG00000276480,4629
11635,Q9UKX3,ENSG00000006788,8735
11636,Q7Z406,ENSG00000105357,79784
11637,Q9Y2K3,ENSG00000144821,22989
11638,P12882,ENSG00000109061,4619
11639,Q9UKX2,ENSG00000125414,4620
11640,P11055,ENSG00000109063,4621
11641,Q9Y623,ENSG00000264424,4622
11642,P13533,ENSG00000197616,4624
11643,A7E2Y1,ENSG00000078814,57644
11644,P12883,ENSG00000092054,4625
11645,P13535,ENSG00000133020,4626
11646,P35579,ENSG00000100345,4627
11647,Q9BUA6,ENSG00000106436,93408
11648,P05976,ENSG00000168530,4632
11649,P08590,ENSG00000160808,4634
11650,P12829,ENSG00000198336,4635
11651,Q02045,ENSG00000215375,4636
11652,P14649,ENSG00000196465,140465
11653,P60660,ENSG00000092841,4637
11654,P24844,ENSG00000101335,10398
11655,Q8WY64,ENSG00000007944,29116
11656,Q9H1R3,ENSG00000101306,85366
11657,Q32MK0,ENSG00000140795,91807
11658,Q86YV6,ENSG00000145949,340156
11659,Q15746,ENSG00000065534,4638
11660,A6NI61,ENSG00000187616,389827
